ForecastId,ConfirmedCases,Fatalities
1308,38898.32,2416.9
1309,40679.86,2610.57
1310,42601.75,2697.97
1311,45114.93,2848.53
1312,48880.83,3136.29
1313,50968.35,3322.73
1314,55233.53,3708.4
1315,55233.53,3711.61
1316,54204.59,3497.0
1317,54204.59,3495.75
1318,54231.37,3499.05
1319,54591.76,3528.47
1320,37390.14,2249.63
1321,37413.48,2331.95
1322,37413.48,2338.48
1323,37130.44,2181.31
1324,37180.03,2183.65
1325,37345.62,2204.56
1326,37677.78,2239.53
1327,37753.32,2276.94
1328,37967.65,2373.07
1329,38104.14,2387.33
1330,38766.94,2252.11
1331,38796.24,2262.5
1332,39571.19,2306.87
1333,40635.77,2433.64
1334,292.6,1.15
1335,140.99,1.16
1336,138.37,1.16
1337,142.63,6.23
1338,140.12,1.41
1339,139.36,1.44
1340,135.06,1.23
1341,135.29,10.49
1342,135.94,1.0
1343,135.98,1.0
1344,135.99,1.0
1345,135.96,1.26
1346,135.97,1.0
1347,135.97,1.0
1348,136.06,1.0
1349,140.57,1.0
1350,137.13,1.0
1351,137.76,1.0
1352,137.95,1.0
1353,137.97,1.0
1354,146.84,1.0
1355,138.0,1.51
1356,137.99,1.04
1357,1343.89,164.32
1358,1343.89,164.32
1359,1341.67,123.8
1360,1341.67,123.8
1361,1341.67,123.8
1362,1332.81,123.8
1363,739.57,82.7
1364,750.69,123.22
1365,750.72,123.22
1366,748.67,82.7
1367,748.69,82.7
1368,748.69,82.7
1369,739.84,82.7
1370,739.84,82.7
1371,750.98,123.22
1372,751.14,123.22
1373,748.9,82.7
1374,748.91,82.7
1375,748.91,82.7
1376,740.06,82.7
1377,477.64,13.48
1378,464.94,14.07
1379,485.04,15.58
1380,517.77,18.77
1381,526.49,18.87
1382,579.89,21.82
1383,597.6,23.45
1384,613.38,24.08
1385,633.71,24.72
1386,651.55,27.77
1387,667.3,28.28
1388,699.84,28.2
1389,721.17,32.93
1390,743.32,35.66
1391,771.59,36.93
1392,797.59,37.39
1393,872.1,40.55
1394,891.64,41.32
1395,923.08,42.27
1396,956.24,43.97
1397,998.27,47.64
1398,1066.31,50.41
1399,1148.01,51.96
1400,1196.45,92.09
1401,1196.45,91.92
1402,1144.77,49.74
1403,1144.77,50.25
1404,1145.75,50.47
1405,1139.81,50.77
1406,930.4,42.34
1407,947.44,82.91
1408,947.88,82.82
1409,924.39,41.33
1410,928.5,41.64
1411,932.59,42.0
1412,925.31,42.29
1413,940.97,42.4
1414,959.54,82.98
1415,961.31,82.89
1416,944.44,41.61
1417,947.09,41.95
1418,951.07,42.31
1419,950.41,43.47
1420,287.99,15.71
1421,330.39,15.52
1422,346.88,15.94
1423,361.64,17.05
1424,374.13,17.3
1425,401.02,20.03
1426,413.64,22.54
1427,435.86,23.65
1428,450.47,24.5
1429,486.93,26.94
1430,495.42,27.13
1431,502.06,27.21
1432,522.15,30.13
1433,539.77,32.38
1434,550.11,33.03
1435,554.91,34.44
1436,579.22,36.66
1437,591.56,37.15
1438,595.31,38.22
1439,622.59,38.57
1440,655.08,41.07
1441,667.74,42.72
1442,685.55,43.51
1443,732.22,43.96
1444,731.69,43.91
1445,706.13,43.01
1446,706.32,43.15
1447,707.29,43.32
1448,706.77,43.58
1449,601.96,37.42
1450,611.81,37.39
1451,612.2,37.39
1452,602.85,36.83
1453,606.43,36.72
1454,609.3,37.08
1455,607.77,37.25
1456,609.51,37.5
1457,622.12,37.53
1458,626.77,37.53
1459,625.21,37.14
1460,627.1,37.03
1461,629.49,37.39
1462,635.95,38.19
1463,18.86,1.22
1464,22.68,0.98
1465,24.48,1.68
1466,30.34,1.85
1467,31.47,1.41
1468,30.19,1.82
1469,28.63,2.79
1470,26.72,2.76
1471,29.23,3.02
1472,36.73,3.12
1473,40.17,3.72
1474,57.09,3.96
1475,63.47,4.02
1476,72.45,3.99
1477,80.39,4.0
1478,87.19,4.37
1479,94.88,4.56
1480,97.32,4.66
1481,116.99,5.63
1482,119.61,4.94
1483,122.33,4.92
1484,150.5,4.83
1485,145.61,5.0
1486,144.24,5.27
1487,144.24,5.26
1488,149.81,5.55
1489,150.05,5.22
1490,150.54,5.22
1491,155.07,5.22
1492,101.44,4.27
1493,101.79,4.23
1494,102.01,4.22
1495,110.05,4.51
1496,110.1,4.16
1497,111.31,4.18
1498,113.27,4.18
1499,101.53,4.38
1500,102.3,4.36
1501,103.66,4.46
1502,113.73,4.75
1503,113.87,4.57
1504,118.5,4.59
1505,125.19,4.57
1506,4.98,0.45
1507,4.33,0.22
1508,5.17,0.75
1509,4.32,0.65
1510,4.42,0.33
1511,3.01,0.54
1512,3.06,0.32
1513,3.59,0.08
1514,3.2,0.08
1515,4.56,0.11
1516,4.88,0.27
1517,6.7,0.9
1518,6.8,0.99
1519,6.95,1.0
1520,10.01,0.99
1521,9.49,1.21
1522,8.21,1.0
1523,6.35,1.02
1524,9.01,1.82
1525,8.78,1.03
1526,12.1,1.04
1527,30.07,1.06
1528,25.86,1.35
1529,28.97,1.99
1530,28.97,1.99
1531,40.4,2.34
1532,39.35,1.93
1533,38.55,1.93
1534,41.23,1.93
1535,18.26,0.96
1536,17.81,0.97
1537,17.81,0.97
1538,28.5,1.3
1539,28.56,0.87
1540,27.58,0.87
1541,29.42,0.87
1542,18.26,0.96
1543,17.81,0.97
1544,17.81,0.97
1545,28.78,1.33
1546,28.88,0.97
1547,28.52,1.12
1548,30.56,1.19
1549,7.35,0.88
1550,7.35,0.69
1551,7.98,1.07
1552,7.2,1.07
1553,9.21,0.85
1554,7.0,0.96
1555,7.02,1.03
1556,8.04,0.91
1557,7.76,0.92
1558,8.66,0.97
1559,8.4,0.97
1560,23.19,1.03
1561,27.3,0.99
1562,37.65,1.0
1563,48.45,0.99
1564,50.69,1.21
1565,53.11,1.0
1566,53.21,1.03
1567,65.15,1.82
1568,65.17,0.98
1569,73.25,1.0
1570,90.47,0.98
1571,84.95,1.11
1572,87.44,1.15
1573,85.21,1.15
1574,95.95,1.54
1575,95.5,1.13
1576,95.82,1.13
1577,97.91,1.13
1578,60.63,1.09
1579,59.9,1.1
1580,58.43,1.1
1581,71.35,1.5
1582,70.09,1.08
1583,69.91,1.08
1584,71.37,1.09
1585,60.68,1.1
1586,59.95,1.11
1587,58.5,1.11
1588,71.98,1.52
1589,71.34,1.11
1590,72.37,1.11
1591,77.42,1.11
1592,114.18,0.18
1593,121.23,0.12
1594,116.1,0.26
1595,121.22,0.51
1596,113.16,0.13
1597,114.06,0.03
1598,115.05,0.16
1599,117.15,0.01
1600,118.03,0.14
1601,119.8,0.0
1602,121.48,0.0
1603,128.88,0.24
1604,122.0,0.0
1605,122.0,0.01
1606,122.0,0.01
1607,120.68,0.22
1608,123.35,0.0
1609,122.0,0.05
1610,131.86,1.69
1611,131.86,0.44
1612,121.51,0.05
1613,145.44,0.07
1614,119.2,0.2
1615,118.4,0.45
1616,118.4,0.45
1617,141.32,1.61
1618,141.32,0.35
1619,130.97,0.35
1620,130.8,0.35
1621,117.02,0.26
1622,117.04,0.33
1623,117.09,0.33
1624,138.44,1.5
1625,138.46,0.24
1626,128.12,0.24
1627,127.91,0.24
1628,117.32,0.26
1629,118.02,0.33
1630,118.39,0.33
1631,140.6,1.5
1632,140.78,0.24
1633,130.46,0.24
1634,130.25,0.24
1635,303.71,6.36
1636,473.9,7.36
1637,525.32,8.04
1638,595.0,8.4
1639,604.98,8.41
1640,665.66,8.5
1641,720.43,9.46
1642,737.48,10.03
1643,792.83,11.62
1644,809.78,11.96
1645,813.09,12.06
1646,833.25,12.28
1647,846.13,12.98
1648,875.85,15.19
1649,985.66,20.34
1650,985.56,20.66
1651,978.38,21.2
1652,1053.53,25.7
1653,1128.47,38.17
1654,1128.47,39.26
1655,1124.94,38.99
1656,1214.13,40.62
1657,1147.16,36.0
1658,1080.93,30.1
1659,1080.93,30.1
1660,1089.82,32.4
1661,1079.41,31.89
1662,1077.74,31.95
1663,1100.09,31.95
1664,895.33,28.34
1665,895.79,28.38
1666,897.2,28.38
1667,911.64,30.15
1668,922.98,29.65
1669,934.95,29.67
1670,945.46,29.75
1671,936.72,28.34
1672,942.54,28.41
1673,950.84,28.48
1674,972.52,30.27
1675,972.52,29.77
1676,969.05,29.79
1677,983.51,29.79
1678,900.56,10.48
1679,1003.55,11.93
1680,1045.55,13.48
1681,1145.64,18.45
1682,1228.45,21.86
1683,1356.2,24.66
1684,1370.2,27.22
1685,1418.81,30.26
1686,1463.62,33.89
1687,1544.33,40.05
1688,1568.93,41.29
1689,1722.02,47.55
1690,1820.15,47.86
1691,1889.83,48.02
1692,2067.97,49.36
1693,2360.59,50.63
1694,2474.79,53.27
1695,2767.96,54.65
1696,2949.78,59.79
1697,3065.83,62.14
1698,3331.36,66.18
1699,3538.31,67.38
1700,3474.56,68.81
1701,3439.52,68.33
1702,3439.52,68.33
1703,3394.45,67.78
1704,3398.19,67.84
1705,3421.61,68.83
1706,3481.96,68.95
1707,2547.0,49.16
1708,2550.28,49.68
1709,2546.42,49.72
1710,2517.07,49.28
1711,2524.55,48.53
1712,2563.21,49.11
1713,2605.09,49.72
1714,2580.45,49.99
1715,2577.84,51.27
1716,2575.04,51.77
1717,2581.26,54.15
1718,2588.74,54.3
1719,2636.41,57.24
1720,2693.92,57.71
1721,1094.5,29.49
1722,1170.85,30.99
1723,1197.35,35.79
1724,1204.71,36.82
1725,1239.32,37.88
1726,1289.88,39.09
1727,1313.41,43.0
1728,1335.44,46.31
1729,1368.58,48.65
1730,1424.25,54.5
1731,1445.07,56.74
1732,1479.1,66.21
1733,1485.92,66.59
1734,1499.37,67.09
1735,1558.05,70.74
1736,1592.27,73.74
1737,1619.96,75.84
1738,1643.64,78.79
1739,1672.14,82.05
1740,1711.82,84.9
1741,1781.7,88.66
1742,1822.79,92.29
1743,1828.02,95.78
1744,1881.4,95.7
1745,1879.34,95.7
1746,1848.21,93.56
1747,1848.21,93.56
1748,1851.92,93.81
1749,1860.98,94.42
1750,1600.72,70.28
1751,1612.4,70.25
1752,1611.98,70.36
1753,1595.77,70.56
1754,1595.77,70.24
1755,1601.05,70.41
1756,1610.41,70.13
1757,1616.2,71.16
1758,1632.49,71.61
1759,1642.94,72.16
1760,1646.34,75.35
1761,1654.65,75.73
1762,1663.64,77.87
1763,1666.41,77.86
1764,164.16,1.25
1765,180.96,1.7
1766,182.17,1.94
1767,196.5,2.17
1768,200.97,2.31
1769,209.57,2.33
1770,216.49,2.87
1771,221.38,3.06
1772,228.46,3.14
1773,239.95,3.76
1774,241.67,3.94
1775,245.07,4.93
1776,245.79,4.38
1777,248.8,4.75
1778,250.23,4.91
1779,258.04,4.99
1780,252.4,4.98
1781,253.57,4.95
1782,250.77,7.03
1783,252.73,5.75
1784,250.19,5.75
1785,265.86,6.16
1786,253.97,5.89
1787,254.46,5.76
1788,254.08,5.75
1789,245.42,6.73
1790,245.42,5.59
1791,247.54,5.59
1792,252.2,5.58
1793,230.62,4.77
1794,231.17,4.89
1795,231.19,4.89
1796,227.55,5.96
1797,229.15,4.81
1798,229.38,4.8
1799,234.6,4.78
1800,236.55,4.8
1801,238.12,4.92
1802,241.78,4.92
1803,245.35,6.03
1804,248.18,4.92
1805,247.99,4.91
1806,250.83,4.92
1807,98.73,0.01
1808,99.46,0.02
1809,99.41,0.11
1810,109.59,0.22
1811,105.47,0.1
1812,106.1,0.02
1813,107.91,0.05
1814,108.34,0.2
1815,111.72,0.18
1816,114.71,0.05
1817,114.61,0.03
1818,116.87,0.03
1819,115.86,0.0
1820,116.5,0.03
1821,117.0,0.0
1822,125.79,0.03
1823,119.92,0.03
1824,121.89,0.14
1825,119.51,0.18
1826,122.33,0.09
1827,119.43,0.09
1828,120.76,0.09
1829,118.36,0.08
1830,119.89,0.56
1831,119.81,0.56
1832,117.61,0.51
1833,117.61,0.45
1834,117.09,0.45
1835,118.77,0.45
1836,113.23,0.27
1837,114.58,0.38
1838,114.54,0.38
1839,114.82,0.37
1840,114.99,0.28
1841,114.06,0.28
1842,114.49,0.28
1843,114.27,0.27
1844,116.47,0.38
1845,117.84,0.38
1846,118.46,0.37
1847,118.7,0.28
1848,117.86,0.28
1849,118.27,0.28
1850,160.34,0.41
1851,183.99,0.49
1852,197.7,0.65
1853,211.13,1.01
1854,206.5,0.68
1855,224.71,0.99
1856,229.07,1.18
1857,232.06,1.89
1858,236.53,2.49
1859,238.99,2.73
1860,241.53,2.85
1861,244.02,2.78
1862,244.6,2.76
1863,246.79,2.82
1864,249.25,2.79
1865,250.1,2.94
1866,256.4,2.94
1867,255.17,3.03
1868,255.24,2.91
1869,256.61,2.88
1870,256.3,2.88
1871,253.41,2.79
1872,248.35,2.53
1873,394.08,2.52
1874,394.1,2.52
1875,394.06,2.53
1876,394.06,2.59
1877,393.98,2.59
1878,393.99,2.59
1879,380.96,2.17
1880,380.68,2.17
1881,381.12,2.17
1882,380.66,2.23
1883,381.91,2.25
1884,382.71,2.25
1885,385.82,2.27
1886,386.08,2.19
1887,386.25,2.3
1888,388.42,2.46
1889,390.9,2.61
1890,391.75,2.68
1891,392.06,2.68
1892,392.15,2.69
1893,21.5,0.0
1894,22.43,0.67
1895,24.36,0.01
1896,37.32,1.45
1897,11.71,1.5
1898,4.98,0.04
1899,5.0,0.07
1900,5.0,0.12
1901,5.0,0.05
1902,4.99,0.03
1903,4.99,0.04
1904,5.0,0.03
1905,5.0,0.0
1906,5.0,0.06
1907,5.0,0.0
1908,5.0,0.04
1909,4.99,0.11
1910,4.99,0.25
1911,13.29,0.15
1912,14.82,0.0
1913,22.85,0.03
1914,27.59,0.32
1915,6.3,0.11
1916,157.69,18.38
1917,157.69,18.38
1918,169.07,18.36
1919,167.94,18.26
1920,167.94,18.26
1921,160.21,18.26
1922,174.73,0.02
1923,174.72,0.12
1924,174.72,0.12
1925,184.55,0.1
1926,184.61,0.01
1927,184.75,0.01
1928,177.65,0.01
1929,175.16,0.02
1930,175.15,0.12
1931,175.15,0.12
1932,184.79,0.1
1933,184.79,0.01
1934,184.79,0.01
1935,177.67,0.01
1936,177.56,0.0
1937,214.38,0.68
1938,233.44,0.01
1939,258.51,1.56
1940,273.51,1.69
1941,301.96,0.58
1942,329.73,1.05
1943,348.31,1.14
1944,390.65,1.73
1945,420.98,2.04
1946,437.41,2.24
1947,476.73,2.83
1948,508.5,3.0
1949,543.17,3.0
1950,573.43,3.05
1951,602.03,4.35
1952,619.48,6.13
1953,647.35,7.64
1954,715.35,8.64
1955,735.35,9.93
1956,759.73,11.08
1957,683.89,12.84
1958,219.48,2.5
1959,213.59,19.1
1960,213.85,19.3
1961,256.33,21.1
1962,255.14,21.0
1963,240.73,20.85
1964,235.2,20.94
1965,510.89,3.54
1966,506.27,3.32
1967,507.05,3.5
1968,536.65,4.83
1969,536.97,4.9
1970,534.64,4.84
1971,527.95,5.0
1972,511.95,3.54
1973,507.65,3.32
1974,514.41,3.56
1975,548.83,4.91
1976,550.08,4.99
1977,547.22,4.99
1978,549.42,5.22
1979,2766.01,48.25
1980,3145.78,62.17
1981,3569.9,79.13
1982,4144.79,107.93
1983,4454.52,136.94
1984,4683.71,152.66
1985,5167.12,165.97
1986,5358.13,181.59
1987,5609.22,199.98
1988,6816.92,270.71
1989,6975.47,281.73
1990,7615.95,301.76
1991,7938.52,332.97
1992,8331.56,372.25
1993,8937.92,398.19
1994,9982.4,479.97
1995,10735.59,531.01
1996,11518.65,578.13
1997,12114.23,591.76
1998,12500.51,640.69
1999,12867.28,671.51
2000,13420.97,738.01
2001,13621.72,766.88
2002,14036.36,828.86
2003,14047.41,825.61
2004,13796.63,785.57
2005,13803.15,795.43
2006,13803.15,798.35
2007,13915.91,812.65
2008,9747.98,607.64
2009,9840.84,619.68
2010,9851.89,617.67
2011,9749.97,580.74
2012,9814.16,581.38
2013,9858.5,583.61
2014,9872.92,601.65
2015,9868.38,608.04
2016,9952.87,620.08
2017,10180.88,621.6
2018,10617.53,593.91
2019,10630.57,600.66
2020,10662.85,603.4
2021,10718.2,625.35
2022,132.4,2.85
2023,114.21,6.51
2024,164.71,12.79
2025,171.21,6.67
2026,431.96,34.65
2027,116.84,8.89
2028,24.43,7.18
2029,25.0,2.26
2030,25.0,0.0
2031,25.0,2.74
2032,25.0,2.74
2033,25.04,6.34
2034,25.12,4.35
2035,25.6,0.0
2036,25.97,0.0
2037,25.99,6.88
2038,26.0,0.0
2039,26.0,0.0
2040,26.0,12.48
2041,26.0,0.0
2042,33.46,11.34
2043,26.0,20.49
2044,25.73,49.35
2045,175.86,95.83
2046,175.86,95.83
2047,183.05,106.32
2048,183.05,100.08
2049,183.05,100.08
2050,175.59,100.08
2051,174.7,61.31
2052,174.71,57.07
2053,174.71,57.07
2054,182.2,73.77
2055,182.17,61.29
2056,182.17,61.32
2057,174.89,61.31
2058,175.3,61.34
2059,175.51,56.94
2060,175.51,56.92
2061,182.97,73.64
2062,182.97,61.16
2063,182.98,61.17
2064,175.55,61.16
2065,5222.34,36.96
2066,5975.03,55.44
2067,6078.05,62.2
2068,6501.09,82.54
2069,8345.81,127.7
2070,9155.99,151.75
2071,10051.05,172.25
2072,10507.33,206.67
2073,10885.96,232.53
2074,11825.33,273.01
2075,12208.9,293.26
2076,13570.79,372.09
2077,13916.31,418.46
2078,14498.66,456.08
2079,14842.78,499.35
2080,16673.66,660.72
2081,17214.56,683.67
2082,17716.72,787.9
2083,19385.4,908.79
2084,19750.62,976.31
2085,20847.68,1083.21
2086,21629.06,1198.46
2087,22119.51,1275.97
2088,22399.03,1359.66
2089,22352.37,1360.98
2090,21830.11,1275.77
2091,21846.25,1270.28
2092,21930.9,1277.07
2093,22014.68,1294.4
2094,16538.44,920.38
2095,16626.45,942.83
2096,16585.62,945.47
2097,16558.74,911.3
2098,16511.96,894.21
2099,16627.9,898.21
2100,16537.5,904.35
2101,16622.18,920.88
2102,16940.19,944.15
2103,17003.53,952.19
2104,17273.24,926.54
2105,17348.98,909.16
2106,17584.12,924.33
2107,17694.26,942.33
2108,208.42,2.95
2109,221.88,2.96
2110,223.56,4.06
2111,283.44,4.02
2112,543.38,22.42
2113,260.19,7.35
2114,262.04,6.14
2115,268.97,3.0
2116,280.6,3.1
2117,287.95,3.76
2118,296.48,3.94
2119,296.63,7.51
2120,296.81,3.9
2121,298.11,3.91
2122,301.39,3.91
2123,305.24,3.99
2124,306.19,4.0
2125,312.51,12.12
2126,311.97,31.88
2127,319.18,23.57
2128,323.16,26.61
2129,551.42,78.28
2130,557.86,119.03
2131,1016.77,314.87
2132,1016.28,314.87
2133,1012.29,304.51
2134,1012.29,295.2
2135,1015.44,295.24
2136,1015.79,295.28
2137,750.74,125.07
2138,750.15,139.49
2139,751.01,139.49
2140,743.9,143.84
2141,749.73,125.17
2142,755.36,125.17
2143,756.9,125.24
2144,758.85,125.07
2145,759.3,139.49
2146,765.01,139.49
2147,759.84,144.14
2148,768.25,125.5
2149,771.61,125.5
2150,771.98,125.54
2151,7.11,0.08
2152,6.71,0.14
2153,6.03,1.31
2154,6.06,0.25
2155,180.71,11.44
2156,6.82,0.06
2157,7.04,0.06
2158,7.1,0.03
2159,7.8,0.0
2160,7.97,0.04
2161,8.0,0.04
2162,11.59,3.76
2163,7.99,0.04
2164,8.0,0.0
2165,8.01,0.0
2166,11.11,0.04
2167,8.75,0.0
2168,12.25,0.04
2169,11.39,9.39
2170,10.92,0.0
2171,14.09,0.04
2172,243.32,25.13
2173,245.69,63.21
2174,717.43,255.44
2175,717.43,255.44
2176,715.03,249.21
2177,714.38,239.82
2178,717.53,239.86
2179,717.51,239.9
2180,472.58,100.52
2181,472.56,114.96
2182,472.57,114.96
2183,470.21,109.83
2184,469.47,100.44
2185,472.62,100.44
2186,472.62,100.48
2187,472.63,100.52
2188,472.66,114.96
2189,472.93,114.96
2190,470.57,109.87
2191,469.89,100.48
2192,473.04,100.48
2193,473.04,100.48
2194,11.59,0.0
2195,9.21,0.0
2196,8.71,0.03
2197,11.01,0.01
2198,9.13,0.11
2199,8.14,0.0
2200,8.11,0.0
2201,8.11,0.1
2202,8.22,0.0
2203,8.18,0.0
2204,8.73,0.0
2205,13.31,0.0
2206,11.31,0.0
2207,11.86,0.0
2208,12.13,0.0
2209,12.2,0.0
2210,12.55,0.0
2211,12.71,0.0
2212,14.25,0.09
2213,13.71,0.0
2214,14.26,0.0
2215,31.08,0.46
2216,16.98,0.43
2217,19.02,4.23
2218,19.19,4.23
2219,21.79,4.26
2220,20.81,4.17
2221,20.68,4.17
2222,21.2,4.17
2223,12.56,1.9
2224,12.56,1.96
2225,12.83,1.96
2226,14.79,1.99
2227,14.87,1.9
2228,14.84,1.9
2229,15.06,1.9
2230,12.69,1.9
2231,12.69,1.96
2232,12.91,1.96
2233,14.84,1.99
2234,15.26,1.9
2235,15.55,1.9
2236,16.0,1.9
2237,9.47,0.18
2238,9.03,0.0
2239,9.61,0.01
2240,9.99,0.01
2241,9.22,1.48
2242,9.95,0.43
2243,10.27,0.43
2244,10.45,0.1
2245,11.04,0.0
2246,11.28,0.0
2247,15.54,0.0
2248,23.64,0.0
2249,22.33,0.0
2250,23.15,0.0
2251,25.82,0.0
2252,26.78,0.0
2253,31.98,0.0
2254,32.61,0.0
2255,33.62,0.0
2256,32.49,0.0
2257,32.63,0.0
2258,49.34,3.39
2259,37.96,0.0
2260,167.4,5.55
2261,167.33,5.55
2262,169.35,7.17
2263,168.57,7.17
2264,168.71,7.17
2265,169.25,7.17
2266,155.04,3.65
2267,154.93,3.71
2268,154.98,3.71
2269,156.32,3.65
2270,156.32,3.65
2271,156.37,3.65
2272,157.11,3.65
2273,155.25,3.65
2274,155.15,3.71
2275,155.13,3.71
2276,156.72,3.65
2277,158.8,3.65
2278,159.39,3.65
2279,160.18,3.65
2280,3292.62,16.84
2281,3709.72,18.84
2282,4061.8,25.21
2283,4369.53,30.88
2284,4678.41,35.68
2285,5126.77,44.15
2286,5489.49,49.64
2287,5816.42,56.63
2288,5875.86,58.4
2289,6746.98,71.13
2290,6984.38,76.1
2291,7775.44,86.07
2292,8070.18,91.71
2293,8217.84,93.6
2294,8636.46,101.1
2295,8888.0,109.51
2296,9705.18,124.09
2297,10019.35,129.33
2298,10550.8,138.83
2299,10740.3,144.59
2300,11151.73,156.07
2301,11465.97,162.57
2302,11698.69,153.39
2303,11808.9,150.72
2304,11812.48,150.72
2305,11743.26,146.39
2306,11723.86,146.63
2307,11764.54,147.36
2308,11730.01,148.65
2309,9190.69,115.12
2310,9227.04,116.84
2311,9230.14,117.51
2312,9217.45,113.79
2313,9223.71,114.11
2314,9306.25,114.95
2315,9280.51,115.28
2316,9285.62,115.47
2317,9334.75,117.33
2318,9334.75,118.16
2319,9726.5,116.38
2320,9914.26,117.62
2321,10029.07,118.71
2322,10221.87,120.92
2323,969.63,6.12
2324,985.74,6.07
2325,989.8,6.07
2326,993.83,6.64
2327,983.81,6.02
2328,997.72,6.36
2329,990.13,6.0
2330,990.75,6.02
2331,990.91,6.0
2332,990.99,6.0
2333,990.99,6.02
2334,990.99,6.0
2335,990.99,6.0
2336,990.99,6.0
2337,990.99,6.0
2338,991.0,6.02
2339,991.0,6.02
2340,991.0,6.04
2341,990.99,6.02
2342,990.99,6.02
2343,990.99,6.02
2344,990.99,6.02
2345,991.0,5.95
2346,987.02,6.06
2347,987.02,6.06
2348,987.01,6.04
2349,987.01,6.06
2350,987.01,6.06
2351,987.01,6.06
2352,990.61,6.04
2353,990.61,6.04
2354,990.61,6.04
2355,990.6,6.02
2356,990.6,6.04
2357,990.6,6.04
2358,990.6,6.04
2359,990.63,6.04
2360,990.88,6.04
2361,990.95,6.04
2362,990.99,6.02
2363,990.99,6.04
2364,990.99,6.04
2365,990.99,6.04
2366,587.17,7.98
2367,589.52,7.98
2368,584.75,7.96
2369,599.93,8.34
2370,586.54,7.94
2371,594.94,8.16
2372,587.79,8.0
2373,587.96,7.98
2374,588.25,7.98
2375,588.96,7.98
2376,589.06,8.0
2377,589.09,8.0
2378,589.18,7.98
2379,589.97,7.98
2380,592.09,7.98
2381,592.62,7.98
2382,592.94,7.98
2383,592.97,8.0
2384,592.97,8.0
2385,592.97,7.98
2386,592.97,7.98
2387,592.97,7.96
2388,588.1,7.91
2389,588.1,7.98
2390,588.1,7.98
2391,588.1,7.98
2392,588.1,7.98
2393,588.1,7.98
2394,588.1,7.98
2395,589.97,7.98
2396,589.99,7.98
2397,590.03,7.98
2398,590.04,7.98
2399,590.11,7.98
2400,590.19,7.98
2401,590.29,7.98
2402,590.38,7.98
2403,590.45,7.98
2404,590.68,7.98
2405,590.96,7.98
2406,591.03,7.98
2407,591.04,7.98
2408,591.08,7.98
2409,601.38,6.17
2410,590.71,6.23
2411,586.16,6.87
2412,588.04,6.87
2413,579.4,5.95
2414,579.0,6.0
2415,579.0,6.0
2416,579.0,6.02
2417,579.0,6.0
2418,579.0,6.0
2419,579.0,6.02
2420,579.0,6.0
2421,579.0,6.0
2422,579.0,6.0
2423,579.0,6.0
2424,579.0,6.0
2425,579.0,6.0
2426,579.0,6.02
2427,579.0,6.0
2428,579.0,6.0
2429,579.0,6.0
2430,579.0,6.0
2431,579.0,5.97
2432,575.22,6.11
2433,575.22,6.11
2434,575.22,6.07
2435,575.22,6.09
2436,575.22,6.09
2437,575.22,6.09
2438,579.0,6.03
2439,579.0,6.05
2440,579.0,6.05
2441,579.0,6.01
2442,579.0,6.03
2443,579.0,6.03
2444,579.0,6.03
2445,579.0,6.03
2446,579.0,6.05
2447,579.0,6.05
2448,579.0,6.01
2449,579.0,6.03
2450,579.0,6.03
2451,579.0,6.03
2452,341.32,1.08
2453,346.15,1.07
2454,349.61,1.0
2455,349.77,1.0
2456,348.01,1.14
2457,350.77,1.09
2458,350.97,1.01
2459,351.04,1.01
2460,351.04,1.0
2461,351.04,1.0
2462,351.16,1.0
2463,352.26,1.0
2464,352.59,1.0
2465,352.89,1.0
2466,353.16,1.0
2467,354.52,1.0
2468,354.84,1.0
2469,354.9,1.0
2470,354.94,1.0
2471,354.94,1.0
2472,354.96,1.0
2473,352.84,1.0
2474,351.16,1.02
2475,353.32,1.09
2476,353.32,1.09
2477,353.26,1.1
2478,353.26,1.1
2479,353.28,1.1
2480,353.32,1.1
2481,350.8,1.02
2482,350.8,1.01
2483,351.12,1.01
2484,351.34,1.02
2485,351.34,1.02
2486,351.44,1.02
2487,351.59,1.02
2488,351.63,1.02
2489,351.63,1.01
